"authorId","badges/0","badges/1","badges/2","externalSource","itemType","negativeFeedback","positiveFeedback","productId","productName","productUrl","rating","recommended","reviewId","submissionTime","text","title","userNickname"
"2tcj79pfusxmatobb769xktiv","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1171227868","2024-09-12","The sound is great and the adjustable equalizer is cool","My first headear","Luoqi"
"leshh8irpdb8rgviiv5jxw9jd","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","168559017","2024-09-24","I've had my headphones a month and both my girls love them","Lightweight,","Sue9"
"936da0a96fea8e0d73472cb076167131d0760c9d8b59e3a0884eeb1c20b955df90f30b82ea4cc7c9eb1e7a9c2b0ef704","VerifiedPurchaser","PrizeIncentive",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"353501264","2024-08-08","Same product, better price.",,"WalmartCustomer"
"2sqofzgwotvf6yi3vjb2ayiw3","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","false","1170175741","2024-08-31","I bought it a month ago and I am disappointed with the noise Canceling, its not as advertised","Sound quality is great","VIPERCODER"
"fa83baf6eeb169bf3fd297e74a37b7a3c296d19182e0708d62ee4d98b79fcac49357924dca988a8b494d13a341ec3cbd","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"364495707","2024-11-22","Great audio quality and very comfortable",,"Khalid"
"i5mxp25707vek4oow3z1c3gik","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","3",,"1156253372","2024-02-18","I bought these and by far the most amazing headphones I've ever had but the construction is bad they broke after just 2 months of owning it","Amazing headphones but construction needs improvem",
"36c2udcdim1svu5u0w0drl3vy","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1159223681","2024-04-01","These headphones work extremely well.  We have various brands at home and these stack up well to them.  Great product.","Great sound and noise cancellation","Happy PA Buyer"
"9szgc5sisk0v0n7v8hg08vm72","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","166248343","2024-06-15","Would like to be able to charge and use the headphones at the same time. I wonder if this can be done through an update","Great cans but","Savage4U"
"a2d07pa32r15okllx8mvq6dbm","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","164648528","2024-04-03","I bought this 15 months ago and I'm very happy with it. Excellent battery life, noise cancelling, comfort and features. Excellent audio quality","Excellent","Brian C"
"334h78r7ualp0n4ie83kcnv3d","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","165603376","2024-05-18","Recently bought a pair of xm5's and am super happy with them. They provide quality sound and have a bunch of great features.","Great sounds","Hawkeye1"
"334h78r7ualp0n4ie83kcnv3d","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","165603376","2024-05-18","Recently bought a pair of xm5's and am super happy with them. They provide quality sound and have a bunch of great features.","Great sounds","Hawkeye1"
"bccd8ac08213ed9a8a6fed3bf0d2fe8c55d68d567e6f0fb5202930a77e81fb30ff5029c19aae3c19d546dd35096902ae","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"346808699","2024-06-10","Great sound quality, and fantastic noise cancellation! I would say superior to most headphones if not all at the moment.  Unbeatable price.","Fantastic!","Nick"
"e257584048403f3530730d9683ebcb21467cb494344da99f5924f1b18b42b045a898fd3ff92755d6e2667133c1490ec0","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"350465674","2024-07-14","Sturdy build quality amazing sound and noise cancellation, however if you have a smaller hard these will feel loose","Amazing headphone","Arnav"
"c6a733b14fd58bf363cca3a62cb757c77b6648b7f22a5b79f8921070c9f8a198bff27bf9e6de41a1131d47cf01a241ae","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","3",,"349789992","2024-07-10","I believe I was misled. This is a used product and was not labeled as used/refurbished/renewed. Headphones work great, but I paid for a new item.","False advertisement","Stephanie"
"79b851e716e2f96171fd97793d39af95f7d707da4e92e57a37f01ba05fff74554b553ffce1e03c74e6e6ba3d33e3c21c","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"351555983","2024-07-21","I like how these headphones sound, the weight and how they feel on my head.  They are also intuitive too.","Excellent Headphones","Barbara"
"2b1a63da9acf95d87b06d5060c1501ad0e3106068bae2fea95b8c8ca292977148e67853c958d9c73e66915e3ad50e16b","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"353854980","2024-08-11","if you take the time to download the app for these , you can customize the sound to your liking. high quality headphones","amazing headphones","scott"
"9f98811840ca9523be7f650c9b31e50268932f31ebce0b16066566404462f573f2ae41aba68b081bb75f752969e54fa4","VerifiedPurchaser","PrizeIncentive",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"350172847","2023-11-13","I got extra dollars off of the products than other sites had offered on the product despite its amazing quality. The shipping was fast, the product is amazing, and the service was top notch as well!",,"WalmartCustomer"
"t5z3drhrvnoigz562zdi89zmb","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1150563080","2023-11-28","Had these cans for about a week now. Just really still learning how to use them. The sound quality is very good and ANC is pretty good.
Really like them as they are more comfortable than buds, but sound is better on the buds.","Sony 1000MX5 headphones","MrChips2"
"4b1ed652dec801e04ad20454365574e817c1a8a072dc03b00ea1a1f1b52381f0077eba08a8d35031ec1a2fad2b4c0f75","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"321281364","2023-10-19","It has been 2 weeks i been using this m5, and the sound is awesome, and noise cancelation is almost the same as m4, but this one is more comfortable and soft. The shipping was so fast, the next day, i got them.","BEST HEADPHONE I EVER HAD","Nestor"
"40e0c47b6dbfe88daaa786dfc324d97d4de2d24f1b85ecec52df5b60878f381cbff27bf9e6de41a1131d47cf01a241ae","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4",,"325276567","2023-11-26","My son asked for these for Christmas. Although WalMart had the best sale price, still hurt to pay that much for headphones. 
Shipped and delivered as scheduled, arrived safe and sound..","Hope he loves em!","MomPushover"
"80a0e11ed14d6c69423607eadeaef9382c1e8517c32e9f8026be3f1799c4cd4300d709369bd4bc00511088cb86ea263e","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"330011283","2023-12-29","Easily the best pair of headphones I've used within the price range. Don't expect the noise canceling to be dead silent because that's impossible, but it's definitely one of the best I've ever gotten from over-ear headphones.","Perfect","Levi"
"pr2huvb86jv6kv8fxahg7r7ig","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","2","false","1150020560","2023-11-18","Extremely bad engineered. Very cheap build even though they cost 300 plus! Everyone has the same problem with the swivel popped out  ! Another thing is very bad instructions for finding the serial number and model number.","Very bad engineered","jlacen19"
"387034816316cdb5835dacde6e9da55daa1282faf54bdda51d30a1b08515dffea060166a98e4171d0a7a3c362bbdf853","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"318893459","2023-09-26","The sound quality is excellent. The ability to change the sound to your liking with their equalizer is fantastic. To pause, turn down or up the volume with tapping the earpiece is wonderful.","Excellent sounding headphones.","Michelle"
"6372fd962ae0a7f6ec5530aedabc1bf71dbbea161cd7f94fea087aaca533e4482dea9233db1cebd4a9c3fc2cd1e4aa48","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"328181380","2023-12-15","I brought it as a gift for my boyfriend. He has a moving company. So I wanted to buy some nice headphones to listen to music and talk on the phone hands free. Sony has always been top of the line and still is. I highly recommend","Buy it!!!!","Erica"
"d00d4ea977c64dfccf1b7426673fa915","VerifiedPurchaser",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5",,"326664535","2023-12-05","I bought this for my nephew who used it on the airplane ride back home and it made his flight more pleasant. His flight was 7 hours long and he barely heard a thing. My nephew says it is worth the money.","Gift for teen","lefitasi"
"mowcwo28z8yp8nl2hjjkiyd1v","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1149810344","2023-11-14","I currently own the Bose QC Ultra and recently purchased the 1000XM5. The sound is exceptional on both but where Sony beats Bose is on phone calls. The microphone on the Sony's 1000XM5 is far superior than the microphone on the Bose QC Ultra.","Excellent sound and microphone",
"eirozcolv8dolta00yr7n9s6m","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","1151970709","2023-12-17","I got the headphones a month ago and was amazed by the noise reduction. I can run my lawnmower and it cuts out 90 percent of the noise, amazing. I tried some other much higher priced headphones and they didn't sound as good as the Sony headphones.","Just need a little more thump","Gigsound"
"i5w2zf3nhg82o8cbp6812hsk8","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","162515693","2024-01-02","Much more user friendly than the xm4, the new equaliser setup is great. Voice for ion/off replaced with sounds. The sound quality is very good. I'm loving them. The fit is also a big improvement.","Loving them","Johnny 21"
